2348660.9283094206,2599213.567034044,2712988.9419807307,2789220.9865163714,2822498.8921804926,2756436.0607318147,2737184.35695818,2688396.485063099,2623522.9402659596
2382183.3647568473,2606889.356476034,2720136.6155330134,2785990.201405915,2830996.9301339802,2778986.922031054,2734151.677342164,2687196.635202469,2632773.43744112
2378512.957075962,2612585.1885759085,2724027.6016816385,2794113.4696723074,2849724.3137891977,2788928.8241473213,2727140.807681343,2697112.847191594,2638188.4325763835
2382973.5797232976,2617617.7133153398,2723734.8212565314,2790124.399255835,2858362.362844595,2791702.265860383,2742472.7754167235,2701494.7970879995,2637700.781322567
2382911.347138781,2609860.3562970874,2741970.5795608233,2785583.483841207,2854832.3117779475,2790044.7276626728,2749613.6189277,2688481.9864475676,2640777.0994995087
2387572.420295721,2611046.1559734046,2751278.784835169,2781395.297351731,2833464.7064926177,2795878.4584678723,2762082.3490192736,2690681.882286621,2651558.409448638
2400273.45242775,2627346.6870430233,2758753.976358944,2794593.0446824436,2827588.0177680585,2808713.1003522826,2764179.8211034522,2685110.991055708,2645899.2421760736
2372919.573679397,2627424.5270968582,2728795.266444348,2786419.346119053,2824298.8910899074,2816532.9382183123,2775360.895905625,2700228.9182006735,2642211.9954747315
2389281.2723036157,2634802.045485314,2743412.6005585245,2788494.5458568907,2825798.4001848493,2834363.796735046,2768635.329497404,2700856.5775318025,2636479.6126867384
2400494.880316192,2624516.6700916477,2750739.0511780772,2793453.2082984825,2823452.2788402457,2830412.5807818263,2773508.303175663,2725333.8358311304,2628305.1151266117
2390624.165728143,2632786.3120732475,2730517.4949676883,2797859.668826866,2828925.5032909336,2839004.9577753446,2773394.559247702,2735269.311040095,2638862.9919401584
2393336.772595155,2638540.575647613,2736508.217050754,2812099.5650443244,2816070.622163876,2841231.9988923036,2766227.127580298,2733019.76917617,2640561.5358087253
2435458.4110424113,2646215.855710239,2736319.4984605857,2823072.3443192285,2838817.556452151,2859623.0914431363,2769599.5962989465,2738236.69707454,2648670.390100042
2465089.3783162157,2674227.074658503,2756630.4223115644,2825101.802870286,2846784.099780366,2839325.188806232,2784314.842384937,2744332.3687272943,2664084.874214001
2472875.907238384,2651218.4404147468,2749422.1546137566,2829317.334899227,2843107.1038908227,2841946.590255,2780165.034485753,2744566.0520907263,2671607.7196049835
2487185.805069744,2654345.7224080916,2741534.8488947544,2824427.488918703,2840019.8582006576,2835789.199184613,2783220.8344883504,2752677.1364489333,2682904.765857453
2505474.50625293,2670772.1840904825,2743673.9900532085,2834247.4598956252,2838394.507712795,2831071.326310622,2786432.5257453886,2767530.248751325,2683207.810984422
2510901.9428768447,2676194.914739942,2744335.4443751327,2829417.1805072385,2837761.5082013416,2828248.8282616935,2786984.3060582797,2748671.3451693957,2690126.963472504
2522565.097402115,2682285.1426146585,2748472.8387400736,2837757.9751165537,2839540.9964321223,2837282.4635824147,2808352.7141578603,2757536.8041335423,2692920.1401360845
2532523.6975587397,2679752.0022130124,2747186.7462871126,2844553.065257257,2853773.7514442145,2825974.7530062716,2811387.248352108,2741026.8675611406,2694882.124708751
2503378.353715478,2676173.7714766692,2747520.045709183,2856643.529305858,2864844.951519199,2834484.2249081023,2816152.127252566,2750820.707218271,2717494.554946888
2515360.882034499,2679366.3762339856,2728641.7588840793,2852770.159304734,2869568.3986125044,2844215.007958464,2826694.7548412965,2754138.659577928,2722455.6305087525
2514252.624036656,2705368.9422740215,2718477.365084935,2864801.8937228452,2886244.6120425686,2846009.27663716,2816068.4424402104,2764218.719444213,2717629.4592874874
2513058.061330453,2702828.6665435457,2733200.1837073504,2873251.4787827344,2895552.247008803,2854679.8427697835,2818720.2625468113,2765878.720167614,2733017.530918909
2518291.1505011604,2717219.888043106,2729137.2845270685,2863361.591332187,2907760.422975202,2850284.2391081485,2833743.712059815,2766102.2950064815,2751159.4630600796
2533400.7155433022,2737571.943099733,2735532.8804942654,2865563.3357896116,2884676.68083705,2861153.629658413,2816488.490628227,2774881.39595571,2750576.2773145777
2517765.464411289,2737012.1050141896,2736722.8709886675,2865165.38880392,2869719.374514233,2833516.1632140074,2823318.544829539,2789144.817493657,2762926.8047112054
2524338.641002974,2731188.6032071956,2745484.62078379,2847613.874050384,2878604.3642918807,2839445.3519443464,2829601.043379693,2789991.3614880894,2775540.9464210845
2526241.4569287635,2726919.5111778523,2741989.8271558452,2864961.805004375,2875900.398508306,2846129.085286863,2837622.4545343346,2781953.4772483446,2783839.3989460547
2519902.4968812894,2733822.2962311315,2740482.130315053,2871513.5415428504,2890182.561591543,2851936.4445571755,2832941.506106337,2788681.037281956,2803291.589075153
2535108.126719175,2738667.2190684564,2746066.570126666,2880958.569521164,2907376.9082858274,2859856.8613933255,2842736.152375816,2796447.718619216,2804163.445709174
2535924.512589642,2736511.4172481936,2749907.8077892954,2889095.5592725794,2876352.3676559934,2871072.3164314544,2836406.7641450204,2807386.3642072026,2824876.2912910637
2530714.2926392467,2740336.981499728,2741385.1555921086,2884083.0796380267,2885899.275296992,2867096.296711435,2838490.0712913726,2797559.2907593227,2832654.2966772025
2536902.004320216,2721268.5220651007,2753014.2603021227,2891469.5101095876,2881938.9285053625,2863586.246402762,2847922.683321931,2798186.7555596884,2844040.8065489265
2551281.220946876,2718991.430561398,2768806.1242146464,2893553.3264075727,2897037.225823495,2868529.917043842,2857766.764611585,2810007.960483019,2838595.010190597
2551611.3977733483,2704851.592003805,2769443.6504370063,2900772.413869686,2903050.58681325,2858337.291241815,2865303.9739440563,2809206.376713961,2851593.866734103
2555373.1894000997,2720476.435399886,2771446.0381204407,2878807.9844028647,2907857.4542995165,2861229.770044781,2851037.858926603,2813031.7794432403,2857694.485668276
2565404.3086825917,2716558.2447485407,2780220.5358541477,2885272.79533288,2922052.575856359,2849164.66931957,2838332.2447232674,2824669.15687089,2863398.5163145587
2559651.803092977,2725701.793484987,2794588.296992484,2894371.019067285,2932335.681013022,2842126.1319270544,2846915.4167267545,2826382.21587443,2880178.147562817
2596606.382800176,2739151.7364874627,2800062.8857562835,2898919.4346008915,2938446.6467108373,2853204.3266518866,2851266.727237694,2837109.6182847377,2883398.0356720136
2605310.5629942175,2730190.296432235,2793517.695731258,2908729.520864699,2934061.1599289314,2851943.9956909935,2862412.610049186,2835270.5520298313,2873235.4003155935
2597265.8452398977,2735191.2808930133,2795652.5101791616,2908266.0692231352,2938358.010153707,2866311.572338454,2883201.045096325,2850321.1372461827,2880063.048922536
2587315.4459683965,2735915.3007343975,2787921.903323176,2901401.685566358,2936068.1046753847,2878817.5005879393,2884169.715441452,2859312.5027462845,2887414.6564570446
2590038.8541395725,2733378.052544083,2807979.3203982334,2918638.6590151484,2939592.9529786245,2878241.4995522606,2882917.5433988026,2864354.131561318,2888699.351004707
2586407.7138162525,2754940.264035536,2816325.1609408758,2928975.7293926603,2937479.694469359,2867551.0521949795,2884178.1359958197,2855075.577833731,2890425.1035214434
2589095.27925078,2726767.3782555806,2832614.1533054705,2909873.9181211074,2932990.7247653,2885072.921264703,2893435.3950204696,2863898.1891422737,2891320.8299800213
2585553.1095361565,2742212.7408680427,2834874.7032215395,2913411.003084911,2945118.9739663894,2888386.470815516,2896366.215451153,2867337.348307933,2903090.1892324225
2611637.4360058927,2748721.35322821,2846924.5605048905,2920862.0341093205,2938072.602629025,2885969.1026209905,2898001.497794665,2879956.3949415325,2910262.4561344446
2623036.4917810396,2756332.3125749542,2844656.9171248437,2930723.0378331807,2928936.8378045782,2882617.220016913,2875424.9156587683,2868980.7694229344,2927230.9718508194
2626372.9083858007,2758683.0324488864,2832726.264833286,2935249.8431887566,2934605.5859402143,2878322.299179607,2850116.417652248,2877144.7502408777,2930771.170254626
2611372.200376124,2770214.5362196118,2834859.435849547,2920033.287532004,2935575.0546353464,2872751.8430370325,2838408.7997453758,2865253.7850521826,2921357.796621542
2600655.3507674877,2750994.561516079,2838094.948288968,2940186.2668995415,2921853.039857017,2884804.0283842944,2845505.975757455,2860715.546002281,2930208.142961119
2586319.8833326204,2768784.4688187186,2841089.889232968,2923200.7582332236,2920214.040394765,2889056.305177566,2854824.776635353,2856744.6472708923,2945645.684945841
2595216.1124656657,2767517.6291645565,2860375.4916086835,2927216.130737909,2905324.0316032753,2894480.621662917,2868217.6571754892,2872511.3308116714,2944663.107320606
2590232.8225958864,2783377.6588043305,2871963.3678397145,2935290.335460133,2921336.8070915234,2905252.474802084,2880715.167983044,2885287.1687720953,2943553.528486197
2601236.5461019943,2779057.914771247,2888933.9065430746,2946830.645202428,2922511.0866992273,2899251.4939538804,2873592.7888622354,2895314.1799799837,2947957.4628509847
2601609.0258387923,2769208.844163168,2883084.065898784,2977155.5273058633,2912392.6707724896,2903240.038506351,2888560.6773531297,2889056.9805253944,2945775.251372449
2615752.1804584605,2756629.888298538,2889513.076772483,2971561.8598401686,2915957.142684582,2893128.740613833,2903827.627828676,2893784.565427028,2955967.754714338
2602836.5082201734,2751863.7142977617,2887697.251793117,2952585.1502838004,2921987.2240944062,2902673.3119435613,2904116.1207056693,2894862.457972473,2960982.4072581897
2604436.683845849,2770060.855330317,2901252.93284089,2962399.95297827,2926945.8636520864,2921458.901311977,2910423.1930858754,2906647.957806256,2970060.749639327
2586896.494217277,2772539.118978653,2917004.2670909516,2952751.664248844,2927210.8008991084,2918110.8585510734,2931969.067729158,2921269.9510883694,2982946.4202461154
2581999.826855773,2777807.979240311,2928090.502985776,2945972.3492613533,2923201.627610248,2928899.6426839754,2945985.996364175,2926690.5898601315,2990295.368406581
2582974.6109345513,2785296.3952363045,2908406.7466854565,2950745.903457981,2904970.72845039,2940904.416871341,2936023.591644877,2937481.592315353,2992599.332946832
2582829.0676651853,2778745.6017676815,2921682.1274485644,2965943.6612821883,2921333.397848904,2950168.8719882243,2933521.825620663,2943573.050672205,3005912.881189008
2581684.0026383586,2804229.8499671887,2930590.061212772,3001097.9532796238,2930278.585285111,2949530.9615518986,2942969.492090274,2955633.8908270015,3020655.6499431743
2567150.132505212,2795427.8183579147,2927759.5746244346,3004221.568869075,2904700.674168193,2949210.1124898163,2961019.287774456,2972735.3366122064,3018898.23409784
2558516.8359695673,2799457.5849998835,2899050.0266740303,3008366.898120665,2911577.0735961865,2935991.3465908165,2946717.8053256236,2975972.2754945145,3018494.1111599077
2555006.392292077,2809707.7044334183,2893739.579019979,2980052.20695775,2920193.895156655,2935706.5773941115,2954681.4296128727,2980164.6280625197,2993237.1951631173
2578783.2670927285,2818259.6009708336,2885803.104242124,2968895.8492200724,2922364.7910887687,2929790.1458658543,2959451.588153522,2983790.2362142275,2992085.9556395556
2595167.9145879014,2824466.412527947,2882146.9880203097,2964718.683352098,2921882.1182632553,2944132.8224441237,2960361.6823591567,2997832.6917688227,2984799.8028797484
2595450.5966349393,2811427.722712364,2887990.2598916707,2978973.058046151,2928509.9204331217,2946696.267302044,2975578.2425605836,3012686.8967790045,2995061.1240279907
2606724.133158321,2802418.5251839943,2893037.8933837777,3003739.219929972,2946343.522666224,2945805.380575713,2985278.8605904267,3023431.0110944603,3002505.2281025336
2606953.728534631,2801948.196422555,2906832.9314625035,3014937.4172297446,2955214.966109695,2931932.8294605627,2982079.60798162,3023985.5036939452,3011867.567945559
2582772.961767102,2794438.509692131,2927308.298142809,3026529.9828358465,2960628.9656916093,2931658.75398517,2987441.4371240647,3019222.9163046987,3020723.0323868445
2574410.0624851887,2795029.1090261186,2913502.876160936,3025784.838150018,2946311.622000491,2938287.8773515425,3002814.3945957795,3030874.603055522,3018907.084394111
2574886.4043655614,2788773.473582452,2923615.644582676,3028535.347428901,2940564.654499704,2955227.668038001,3001048.168942454,3038442.066800973,3020023.063761606
2565911.37717268,2812213.744032271,2937912.191097369,3019758.0461837705,2923370.8893512976,2964443.893208783,3010086.701895191,3052437.913358034,3029765.1452943957
2570396.9304048717,2813077.374311752,2953189.896080412,3026475.0859253034,2930310.459281827,2973673.6810842208,3021026.735438706,3059748.3473339938,3028313.5821764204
2548964.501092366,2833791.915444061,2960603.845691757,3019052.2043299954,2935223.116205908,2968602.1520468798,3030563.0107568484,3049563.733223542,3038800.7061502426
2541284.767840931,2847649.3271420845,2952408.4961645217,2996947.2525115516,2951518.9100285997,2980578.982134081,3018201.4049534295,3035649.7408508696,3048152.801305423
2551135.8962961873,2852047.2611012734,2971739.753448511,3007254.8071197215,2937196.9991623242,2994916.6757563762,3031497.314754394,3038104.740415592,3043446.9618229144
2586329.5830121166,2847690.715992358,2958609.8161396524,3003722.39381182,2956084.7965236516,2994114.5057624304,3035264.9790620483,3030977.6937325164,3035451.9971227534
2595977.003254954,2887108.460383439,2941779.618124775,3030990.4784305166,2956338.9461005055,3001710.619634054,3047340.719143888,3037423.8045327137,3043185.739149428
2600917.3720769836,2889427.9542797343,2934668.009456918,3020485.876988326,2955706.855919896,3016948.4845900456,3050170.0348623376,3048198.348228762,3040548.597891404
2596354.823698425,2897109.534528986,2918279.752214343,3037925.8820990664,2960292.5952599156,3008873.0798399854,3037472.983725544,3046606.4872563817,3036150.8526464705
2596764.277981448,2910390.5180093083,2932879.4696525536,3056054.172530006,2960311.3556070286,3021096.6005211785,3047224.501978085,3028261.5622172924,3035369.161422937
2627177.744968016,2882168.032641158,2940159.374049155,3025871.3325790274,2969053.999152751,3014347.1937675816,3039771.9655464594,3039936.609367086,3041734.7185919387
2632609.4543910637,2884430.9790059174,2952551.4501526156,3006155.106177921,2972575.525126085,3012941.5782507476,3046915.1435370515,3053380.879295523,3049212.1896602684
2632426.124719325,2879064.8849952854,2976477.2172917468,3012556.5187588073,2978594.342535413,3033785.709279405,3041775.4991003512,3067261.920617578,3031122.717162673
2604193.2459079428,2881659.7570735267,2970992.653857291,3004276.4358981554,2984689.5731609785,3039352.8165441337,3052182.9348385753,3071248.115456356,3048854.695197113
2602890.7347808643,2895584.4249907597,2986344.5316076665,2985836.7274397654,2987198.8049536683,3038157.2208113694,3074830.914264062,3076294.333229614,3067445.6791677587
2602015.791307927,2901637.998112816,2997219.8047984117,2998322.443432331,2976260.451298905,3043937.3395377193,3088831.0895856544,3067517.5565027804,3075021.738859191
2585270.7184599508,2915138.9918103907,3013860.7062195893,3020350.9092995017,2977738.3226453974,3047991.2603896684,3078913.2238686136,3069955.3664090536,3073604.5645689033
2585331.1245834683,2910319.29877998,3019621.932581123,3023147.940948107,2974700.7320361584,3043567.81424142,3066669.384732201,3077572.7864391524,3078812.1372336657
2585424.7985406877,2932364.879791984,3016047.27211668,3019075.5867103934,3010275.0034383265,3049418.5856856625,3064188.5151192565,3075822.5977016594,3080355.084250118
2595578.4774728604,2915007.3168601985,2996759.8482378484,3000946.1664227583,3020173.443062995,3063950.2643961697,3074396.8630272294,3096912.346084733,3078061.5361817027
2589999.4490636145,2918801.290866518,3019288.4983600955,2985936.8104000837,3028352.922175,3053348.657499522,3075959.6051428844,3117617.636063971,3091748.07444651
2594082.8953106347,2928297.118680342,3045629.489286059,3014689.968099096,3021448.3478436978,3049411.169577529,3086991.162792793,3114058.261594716,3083948.0239714556
2600942.6894553243,2918968.373365551,3031363.7073869896,3002693.9060862972,3009065.1789450785,3039033.3826843654,3094019.91816007,3102727.9897615784,3084399.3853080827
2606096.640399106,2915917.140152273,3034026.1573105124,3004664.004614698,3011799.3154822853,3036294.1401997334,3104633.7606287734,3089628.127547346,3094007.327150493
2598246.685696403,2926194.5551982727,3029214.142658327,3014530.0299152085,3019517.5853418205,3054014.702988853,3108305.9818205684,3096931.373412343,3099653.3251485247
2614556.947025946,2922162.451714655,3046338.797170473,3004117.0051679807,3042918.450879068,3065081.105719786,3120251.3453551973,3102427.373833307,3103858.4953469182
2614056.947025946,2930039.467801838,3034993.372263623,3000069.2727931025,3039714.990437171,3092507.887871289,3129807.0966872335,3089647.286687614,3116299.8677159394
2624531.3205329557,2937365.800059582,3016371.238860278,3024953.5081228283,3053111.512305788,3087241.610262492,3142161.9505866333,3101317.9069389435,3115820.585487788
2614607.102280255,2936244.8616746366,3032482.5358654507,3033167.9241440166,3053320.5351345367,3059862.412156826,3136507.3957302095,3107834.8407571535,3100975.6154031195
2584945.8279740503,2932970.329548074,3043919.6882043327,3047485.001391547,3052373.1603284865,3065703.591842647,3137137.645913431,3098284.5165222697,3113707.17289364
2587872.9977256707,2939049.7894420843,3050912.04624884,3043959.768926213,3062190.7571586925,3063330.5235016304,3124774.1676432076,3099187.3890864663,3116033.7950965688
2581742.516342076,2947463.5594983627,3042251.4162883204,3053618.777948536,3069243.8439855785,3073218.624390056,3121410.686634501,3113505.34101541,3130587.2486340753
2590106.299771674,2949560.123237316,3022040.168105639,3067004.4320135238,3059727.5232695607,3081868.5695954273,3094162.90872504,3104630.110271387,3132498.0057352455
2594908.514413517,2954824.0332092084,3029255.1523408685,3082801.477499856,3069125.434300927,3089992.5793442563,3102228.355292572,3111431.725716287,3146141.9811913096
2592149.604507477,2940869.997164831,3034602.9029126973,3060373.322967245,3069044.7765091234,3099548.029419342,3107863.854795043,3119242.205004275,3145005.470022214
