84443.58589445997,85998.08365579986,87652.79045386182,89273.13048064709,90925.58322416444,92593.39330838819,94177.69567736541,95778.42021901277,97312.93232541415,98866.51012453658,100437.92296034924,101960.29614491155,103584.28534221312,105125.41623219964,106734.26339093421,108359.15077037644,109884.14101052505,111543.91983939917,113153.07373703574,114680.92062336509,116244.0711383993,117775.06294616498,119358.33481465874,120892.83256787632,122479.02913381637,124066.09614446585,125637.34241585247,127177.20220393152,128769.4849007728,130345.86372231424,131957.57202857465,133486.78183555603,135017.67354325624,136650.0811036909,138283.05632483738,139866.8452707067,141435.12938130007,143071.64784061315,144625.34914463642,146198.3162053954,147723.00099087646,149300.28954905632,150845.7405519992,152476.36271962489,154025.13029200432,155576.31902907917,157129.93168287154,158735.7150213892,160310.34662864346,161870.60837662662,163416.5719453129,164948.42735070793,166566.30934484652,168135.66003969405,169757.92337127496,171331.55517956882,172907.7504245966,174469.31008233747,176050.240136793,177650.19460398296,179235.44193187729,180839.57517649513,182446.01790585206,184037.74927191436,185615.13074671035,187211.09932221414,188792.99973443965,190393.938959394,191980.62378107337,193620.13413546316,195194.8313505802,196755.629682414,198336.03239497636,199902.65136024682,201505.61958625913,203111.15169698256,204752.54167640815,206396.09912457643,208025.27045748138,209673.27503508946,211306.39468142006,212925.3976524563,214547.21954823064,216187.84243272967,217797.1087859274,219425.6455038744,221106.89697052236,222706.7742259003,224409.19587800629,226096.62898282753,227786.3240843732,229427.49787062523,231054.76720562205,232684.7882653406,234367.45316176268,236001.61210290506,237671.81144077564,239294.28952736722,240919.81348267407,242581.60548270564,244278.65579946665,246010.22536095465,247709.78699914354,249427.4663620675,251146.38730569917,252783.7752540654,254507.08969515515,256181.85958894494,257875.2428874909,259554.1306947358,261285.15494670428,263050.34695538867,264799.6337448008,266499.8703869415,268234.37001777405,269953.60647735535,271624.5634776552,273364.9728746753,275154.9185244262,276879.27471487375,278671.25040606013,280462.9024299671,282204.66731458204,284013.50488393044,285755.38736200077,287465.24265279877,289342.88874029124,291101.87917651667,292845.8369694819,294590.10136714904,296335.07921754965,298113.5231926659,299875.3130205022,301605.2953090583,303369.2209703347,305165.94562034006,306880.0173390523,308678.9199985011,310462.13913466956,312228.954043563,314062.0970611501,315811.65351549804,317628.8852785382,319429.67134232225,321296.1677868129,323044.8495400266,324844.0861699631,326692.8082366189,328523.9477719896,330419.32146409294,332229.54545692133,334137.81663045986,335960.7411127293,337881.8026957137,339617.6824194245,341387.0260918507,343139.9764810153,345009.1767228703,346942.0484334568,348788.35034879507,350517.8291248088,352313.8539295626,354158.6862830608,356018.26637724997,357827.0491241623,359716.5249558148,361436.9408321637,363224.46766524867,365011.5271510603,366797.5619135826,368582.9983848368,370517.50867679715,372413.9764854923,374125.64169890364,375971.2091010524,377782.0958119031,379590.1716234733,381381.6671437735,383105.5648847914,384962.60206253733,386850.8149969927,388685.4453681689,390402.71909607924,392171.04222870374,393921.5969740483,395738.24770011357,397453.6380869086,399301.9726464164,400949.23205065425,402798.22647559864,404711.0624812695,406537.15627566155,408229.12384279945,409988.5782386217,411797.37714318733,413572.48582045606,415345.81860647653,417102.71298919397,418826.33749664645,420583.65660880983,422406.8681176944,424212.72013530193,425933.4285976243,427687.8550246917,429442.2157684731,431246.5976929397,433032.4585901579,434767.88130811125,436536.83651876345,438305.8961581404,440123.03950625414,441922.3154590669,443604.3963046104,445618.44705087657,447494.4651378598,449252.1521175676,451025.7556699903,452782.22654715006,454603.95673302875,456390.8834116231,458242.4704869336,459943.33384696045,461644.60269171104,463478.9432612021,465228.92427539744,467011.5387743234,468677.43483796716,470461.36488233344,472177.6143314014,473944.74947321985,475761.17241974163,477575.6594749942,479305.2477109729,481068.29887165746,482896.5252450615,484640.02054320474,486383.61758206214,488209.0317376249,489900.41924993217,491709.2452869541,493416.7751446896,495124.8315111594,496816.8062743364,498625.9921062441,500350.17684687104,502041.78278422274,503749.9362062826,505509.25461707055,507301.02353658236,508909.44438880833,510636.35618178523,512412.9376034497,514106.0571338504,515833.8731249684,517494.98554481426,519289.7883743013,520967.5999165693,522579.860280219,524360.1824848389,526074.0808024287,527821.4727690007,529552.2230725392,531300.1120330405,532931.87565053,534565.9668689931,536351.645896426,538004.5504448388,539757.9480235919,541544.6413173794,543247.6191007055,544934.709916584,546689.4382942066,548328.541945566,550035.1406140014,551758.3583815413,553482.2096951917,555140.1903476153,556816.8363228085,558528.1877968024,560240.7396495622,561969.363843567,563640.6146835187,565433.5503309418,567109.4822253357,568787.0903047756,570499.1250843351,572220.0329473824,573948.03757179,575740.7254902419,577440.5109139846,579198.1623461714,580895.3793662315,582568.5377696133,584258.4044208063,586033.2523004629,587756.5824033099,589478.132814907,591166.0370121303,592903.178715778,594640.0833129766,596325.065406494,597976.7383037473,599628.1593417842,601297.0498061331,602956.7525248986,604690.8344343008,606332.6434164902,607955.0301983015,609698.3982634306,611296.2575169251,612936.0010255949,614648.1072347704,616329.0047927969,618024.3366274191,619697.3932656017,621353.5733776202,623007.270818351,624684.2091222835,626284.0143416851,627934.5474731334,629574.5030123321,631286.8017211423,632873.9077529975,634500.7644531358,636267.2757936735,637944.9705037009,639588.7417870818,641220.5789524748,642806.5039665345,644454.8493252287,646151.5466659254,647851.1590580887,649436.8105639098,651063.7149033294,652689.4114568923,654279.6565571154,655830.9435390582,657431.7362352915,658978.7666176981,660651.7089125159,662326.4371872321,663895.2532354079,665486.9037078583,667076.4088852773,668610.8500856214,670193.257905427,671854.0128994902,673417.7861579682,674936.5946460172,676453.4732992004,678025.3463895147,679460.5199011613,680990.7996601512,682492.7765529999,683922.4974468688,685273.8442693342,686793.6048768886,688220.0798279757,689748.4301213105,691148.3178477461,692435.9399771277,693731.3979831815,695205.6559931306,696501.8785462261,697957.1609990287,699355.0377715763,700804.2426798021,702257.2325528052,703595.8950235712,704960.9125268401,706292.4351917394,707703.9252722485,709169.169696098,710410.9440378437,711761.6933211708,713105.7105317811,714265.3661518212,715716.0740056285,717078.0247945251,718326.4754202001,719515.6784545601,720835.5374064291,722274.4125431572,723487.3780050839,724711.0108464549,726013.3847233932,727388.7225772027,728566.9593613205,729762.9932586558,730951.8410086347,732198.102588047,733405.573616001,734593.414903481,735825.727874026,737019.552784866,738196.3088560326,739346.0606886796,740311.1897549377,741378.5204531573,742542.5112670363,743645.0245655939,744644.6812671114,745705.8078850858,746770.4224450776,747944.179118714,749012.4367206928,750095.3989855613,751184.4729369658,752206.9877958845,753405.7668370823,754483.9379159262,755497.165236338,756665.063834993,757763.8305720058,758802.1685664536,759937.0084069646,761051.4317386126,761971.9316403527,762792.6354016841,763859.5609931019,764920.7976822002,765886.1916629883,766972.1385999222,767886.2727066886,768962.9909309885,769834.3349527573,770893.6103588162,771790.274809153,772876.8632173521,773920.3486251546,774825.4612372536,775799.5474864537,776786.3775915181,777771.2971663568,778633.324975025,779515.3968865052,780308.1614756043,781242.4169412337,782054.7315072076,783024.5337589382,783999.3190390593,784780.3855441901,785833.2608421787,786799.7311392799,787477.6205510326,788373.7371327175,789165.8198624745,790171.2943422666,790973.1635980459,791929.741989235,792823.2951571426,793903.0070190527,794796.4146212483,795617.000053635,796533.4696960985,797523.5678327101,798326.8773339613,798958.1368693372,799809.6573273413,800498.2748794835,801372.0747583074,802227.288861525,803028.5167631035,803916.6264458897,804715.9738683281,805494.010092002,806377.5414249068,806913.9070421807,807559.9970522017,808168.747837508,808965.134170705,809588.8502748776,810372.6987653878,811075.5643274507,811980.8418464166,812616.381457845,813046.6818920354,813754.8216776946,814435.8832979901,815005.9759084892,815799.008856187,816449.0124858276,817146.6539498919,817422.2027356934,818065.324255618,818803.9760712907,819414.586828124,820038.9716453082,820661.4153004414,821313.7605842389,822003.9575309266,822564.5777137118,822879.3610382645,823448.4870159696,824090.2443337423,824560.6073858938,825228.302924913,825817.1167046682,826545.0465257233,826838.2518636412,827458.8084824488,828209.551407597,828825.6859900308,829558.309955931,829896.601178663,830539.9859090778,831044.2422680306,831668.7052341225,832364.2534019152,832779.5556927595,833306.6761323495,833971.6601449298,834232.701828836,834778.4022313496,835355.5933487613,835888.8355610537,836393.4966796811,836818.54828879,837297.6747803419,837891.3016193785,838493.2554486766,838968.788042299,839067.1174505219,839591.6656756646,839960.4773238557,840615.8868119575,840974.4463977445,841571.1575563677,842273.6360197014,842816.1998565361,843299.7373246856,843779.7165277915,844350.8748479438,844592.6949449972,845206.7600111908,845850.9285759478,846487.2942577855,846781.7513819772,847281.8705483997,847671.4717022743,847992.921670315,848586.6416659631,849043.7137833209,849337.7236723102,849703.035953368,850189.1513463762,850765.9982373856,851222.5669773039,851727.2560241132,852271.0886413511,852626.3105997548,853068.721300498,853207.1231668687,853476.9106327626,853858.371155567,853919.4440383965,854034.2242360715,854529.7390761907,854940.4824286245,855298.9519142895,855795.31906433,856357.2646635934,856869.4817531254,857202.6548787748,857542.9663277057,857982.390557148,858243.5686690133,858541.9436771853,859012.9765717092,859182.4623135728,859140.2857969707,859468.4975493798,859467.6028953842,859762.966182711,860324.2230691627,860718.5699401435,860886.7376102699,861167.3069145984,861619.8642249533,861795.7854796672,862352.1873011725,862564.9304156663,862866.865060004,863150.231635049,863504.7822244477,863749.1509259614,864025.6103148177,864458.7157192652,864958.8569794642,865367.9116252396,865791.7153683543,865996.4451116836,866549.2884017952,867041.7020106188,867591.5953241399,867831.5934251877,868278.5017057462,868699.226327124,869042.0696737245,869248.3040908282,869532.516135624,869779.3428933556,870150.0694649242,870128.2371631445,870568.5469858267,871091.0256177286,871368.691725799,871699.6219631925,871894.256900638,872370.7978580083,872779.7700193129,872926.6443477187,873046.0884080408,873346.2841434078,873411.0384910757,873556.4546663809,874025.1440866245,874360.4468966194,874778.0612832191,874910.3000942076,875230.5557428906,875664.5170808502,875780.8526850893,876119.350143164,876490.2095916629,876926.9935427874,877162.0700476784,877554.1646697884,877953.4298997,878111.0343429417,878350.5810365162,878647.3589714133,878893.7000330095,879146.6922291287,879606.9831895601,879840.8795736585,879732.347976949,879955.1649630576,880409.8411215766,880722.4619210401,880716.5870732313,880899.9073109095,881023.5418455792,881419.8467943165,881157.0787648921,881508.8654703408,881642.2864711651,881790.8326591051,881962.405562523,882049.4856825762,881942.8972479131,882283.3366009913,882472.915139799,882737.8249092482,883135.0593478634,883415.4601312458,883603.2266107085,883897.5729023118,883981.57836781,884246.8546134245,884494.1719384358,884866.0291910509,885170.5198468355,885390.1039062609,885484.2779378872,885619.4492638373,885961.746399395,886035.7753622066,886383.217321015,886572.7539039613,886628.0847126414,886847.591067605,887058.8105987723,887102.9707331094,887360.9209400299,887409.2356689909,887705.7604273973,887891.0391742463,888257.4308714434,888515.1925900107,888670.9143694234,888599.175385256,888767.3982425954,889126.178523493,889209.1613183753,889190.2122374583,889160.0447955972,889135.328868971,889241.1369894794,889395.0293168076,889614.4696319615,889789.6135730669,889921.8660123524,889893.9115522918,890030.7042314281,889823.582814036,889772.3698730674,889975.8460325713,890094.0032423288,890419.4617328857,890360.134731729,890665.2050397411,890743.3223761944,891054.1241716268,891356.5596928226,891592.510121701,891753.1918144523,891896.0569169157,891820.3212140693,891957.3647070944,892217.7567032096,892201.5660079382,892358.0910740467,892488.1244584371,892758.0802092899,892358.4227408125,892506.8764665391,892821.5899202996,892676.0812582314,892795.037635109,892853.6452887178,892910.9260791214,892983.3540427266,893255.0306510512,893408.9124388114,893645.3397538164,893755.1676541218,893905.6841637136,893921.843215797,894118.9143309509,894063.8124807656,894373.1479837309,894614.8554820445,894881.3220253517,894537.8693314962,894425.7653065183,894195.1696691406,893801.8197436247,893520.8218609594,893553.9472799213,893685.8619353361,893642.2347554017,893756.4817169425,893700.5385577469,893793.4737529868,893567.9591572331,893590.5164970289,893536.6267764248,893523.3883870172,893566.8634260393,892966.173428446,893155.812925814,892811.704651498,892824.3059197057,892735.9888348344,892545.3697970079,892644.1074572247,892842.1144097776,892696.5325156692,892858.7156006973,893020.6681758456,892647.8904110595,892614.6096686687,892613.318782316,892836.0138517321,892925.2976173337,893113.6271571694,893235.6971917546,893073.1897162134,893050.8374236175,893001.0548102524,892850.244372586,892872.0232680687,892826.5379963751,892829.4490436779,892947.89768387,893141.494374132,892875.428594623,892957.8781808775,893047.769873013,893086.1923004623,892856.3814875707,893042.4344922614,893153.5711872048,893029.7869820386,893246.311414084,893027.9876856911,892917.367150833,892830.0641923877,892841.5646058437,892401.23456211,892542.5093104533,892608.9056654082,892440.0417378368,892219.6595589595,892256.8863561994,891984.5933897916,892152.69534074,891986.9892694242,892120.7288793375,892195.8418423898,892278.2605777687,892460.0343678184,892257.3029921239,892420.7253219723,892549.5937713009,892410.4542320224,892503.1595935775,892637.1488537075,892703.6263287093,892736.5613376847,892601.5939095183,892565.3586177246,892687.4801634371,892633.9967919147,892162.209323789,892245.8913268329,892387.6172224863,892535.989055158,892716.8714612906,892780.0116286363,892500.8216062314,892611.691761743,892689.7043098655,892658.083909879,892784.6936847116,892352.0604111324,892218.2913234411,891966.9557501967,891822.8870778176,891844.9673118,891866.4606642325,891360.5591735814,891369.8034858829,891403.3280601195,891077.3134867519,891082.830446325,890887.0927200073,890790.7458729699,890700.5559751168,890833.6600738915,890924.2831481056,890890.196220128,890879.8662415857,890968.8456697762,890941.0404677084,890963.2470263296,891051.6661399268,891082.0972930233,891170.3213570878,890449.446794797,890109.833357454,890209.8216392205,890201.6603590257,890050.2058777079,889971.4705389028,889867.6236290461,889963.0572468351,889908.3405397388,889611.0038062439,889704.3681108931,889747.5541901676,889815.3404724135,889723.0775179516,889621.2617516799,889501.6817721806,889281.1586445766,889258.4882966924,889260.8193770546,889354.0851629034,889170.7933294775,889201.690668372,889223.1030714568,889194.2749502469,889248.959948768,889169.6346777831,889056.3758724313,889134.2126359032,888970.4518777728,888771.9259971619,888612.9835452917,888645.0456167827,888576.0976871412,888714.5325437086,888785.887125603,888715.4849952582,888494.2207371193,888037.9429957754,887721.5888176698,887570.4665484896,887525.7623206539,887589.4928503066,887670.0966413759,887692.3297789716,887113.5323021276,886998.9898743876,887042.4230114213,886694.1393147438,886601.4175472632,886516.1166192018,886438.5039839946,886210.465782613,885914.6444099268,885774.9374510997,885642.8916034393,885693.7118774303,885619.4655493792,885719.9582253813,885761.4372297467,885518.6250040401,885550.0741650461,885322.2128491075,885160.1559559114,885222.7309567673,885268.7015532868,885247.2666604654,885274.1574455856,885109.3577210873,884860.0425100396,884809.990966401,884775.6667833385,884582.0965182702,884512.6082937336,884408.8553129041,884462.6598111738,884315.51925641,884033.9852696077,884084.9226297089,884035.6402437561,884027.2182287346,884009.759013507,884050.4473057496,884065.4527481194,884113.9407447551,883819.9249800289,883674.345525288,883686.7765870967,883732.7838025787,883670.1140547872,883598.38606959,883075.5028321862,882883.824427499,882749.4555805144,882623.0838262278,882471.4122057724,882076.8075320174,882047.1517535223,881783.8512106976,881694.6728305579,881388.250599551,881422.1875142094,881347.7646332316,881155.4285006714,881154.3387856893,881237.0599685851,881269.377137356,881026.1701616837,880898.9982336257,880337.3120465677,880224.5060156402,880244.8683409125,879939.4862555144,879966.622676739,879776.9017193697,879719.3272519094,879727.7532029699,879502.3271735767,879466.9199281192,879363.5951296601,879318.4297990508,879272.7070418545,879260.3120799293,879038.867522611,879092.1242726655,878936.7380925984,878889.3270653544,878891.652810103,878718.7070657194,878211.2278847476,878194.7743081229,878077.951700038,877701.7944894303,877233.0326206493,877121.2159594693,877008.9990123513,876837.7516030825,876297.9544825593,876241.0630676954,876233.5609578353,876200.4224783665,876066.1606870659,876040.1979251817,875839.0434293961,875829.2280027168,875610.618731105,875600.042896962,875589.5296690549,875420.6982641789,875393.0736304098,875365.2457638166
