0.0000
0.0115
0.5852
2.7804
7.4614
15.4404
26.2017
36.7903
44.8410
49.8916
50.7755
47.4868
41.1035
31.6930
20.7446
10.9183
4.3728
1.1626
0.0897
0.0000
0.0000
0.0000
0.0000
0.0000
