238.2877
231.6710
231.4474
230.9107
231.2345
238.7038
266.3455
262.4540
255.4436
265.3970
266.6449
273.3395
289.6636
284.1222
269.3003
263.7551
258.1951
258.9266
296.5937
317.9444
290.5288
274.9515
261.5140
247.6455
