1570,6298513.538911846
1570.4,6299181.929474695
1570.8000000000002,6308725.597105679
1571.2000000000003,6316104.124864819
1571.6000000000004,6320497.344412841
1572.0000000000005,6317561.6012523705
1572.4000000000005,6324225.732787376
1572.8000000000006,6322383.773648672
1573.2000000000007,6325759.848717831
1573.6000000000008,6312262.03078452
1574.000000000001,6303454.186894616
1574.400000000001,6309966.05979052
1574.800000000001,6320026.544982937
1575.2000000000012,6316517.471443974
1575.6000000000013,6312368.742903357
1576.0000000000014,6317539.968484031
1576.4000000000015,6316601.044945145
1576.8000000000015,6318823.709597463
1577.2000000000016,6323716.278969643
1577.6000000000017,6325901.807570979
1578.0000000000018,6327508.588701816
1578.400000000002,6329943.6271275235
1578.800000000002,6335612.874074703
1579.200000000002,6337267.978331354
1579.6000000000022,6341769.722002403
1580.0000000000023,6346447.797864748
1580.4000000000024,6355287.466107832
1580.8000000000025,6359607.9330904195
1581.2000000000025,6340930.329709806
1581.6000000000026,6337385.948106032
1582.0000000000027,6343974.4281608965
1582.4000000000028,6333646.495747285
1582.800000000003,6332087.8432484465
1583.200000000003,6332522.786087101
1583.600000000003,6321632.4968415545
1584.0000000000032,6305813.746434493
1584.4000000000033,6309672.284529537
1584.8000000000034,6311321.9064618265
1585.2000000000035,6320676.744103448
1585.6000000000035,6322241.469572416
1586.0000000000036,6325084.25566926
1586.4000000000037,6303156.728358495
1586.8000000000038,6304747.397998728
1587.200000000004,6290333.417540584
1587.600000000004,6292991.846918445
1588.000000000004,6297631.165908054
1588.4000000000042,6298684.008883237
1588.8000000000043,6302437.762625122
1589.2000000000044,6301183.810299267
1589.6000000000045,6310560.200952446
